demo_id,t,timestamp,x,y,vx,vy,db_path,gx,gy
0,30,1620864063000046,664413.6134825391,3997304.485152503,0.0001402369530882,-0.0006859083881789,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,31,1620864063399761,664413.6134534677,3997304.4851425486,-0.0001423397882852,-0.0006515609407125,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,32,1620864063799692,664413.6134103996,3997304.485078887,0.0001480304817144,-3.6135260596095977e-06,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,33,1620864064199783,664413.613403157,3997304.485060251,-0.0001692480777591,-8.064208747878934e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,34,1620864064600010,664413.6134088059,3997304.485041904,-0.0001797965931958,-6.691359572584427e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,35,1620864065000266,664413.6134451269,3997304.485086538,-0.0003330227355232,-0.0001541593291661,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,36,1620864065400415,664413.6134416461,3997304.485097188,-0.0003218103455228,-7.258715425091453e-06,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,37,1620864065800501,664413.6134384961,3997304.48510585,-0.0001293342011153,-1.0859755397137265e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,38,1620864066200602,664413.6134104639,3997304.48512976,-0.0002176557278594,-5.976936775124489e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,39,1620864066600702,664413.6134656795,3997304.4851558246,-3.383407420429832e-05,0.0001108640246995,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,40,1620864067000808,664413.613489706,3997304.485222872,-0.0002833747548051,-0.0004761458155198,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,41,1620864067400922,664413.6134953033,3997304.485184365,-0.0001843380795078,-0.0004232587096897,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,42,1620864067801023,664413.6134546476,3997304.4852592554,-0.0004448332230176,-0.0003642678661623,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,43,1620864068201105,664413.6134381884,3997304.485248996,-0.0001222176601543,-0.0004249210256,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,44,1620864068601256,664413.6134052775,3997304.485209711,0.000146696931992,-0.000296928826164,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,45,1620864069001435,664413.6134445546,3997304.485247619,0.000202646473915,-0.0004355997733735,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,46,1620864069401486,664413.6134372994,3997304.4852582407,-0.0001943374380579,-0.0005798511697925,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,47,1620864069801305,664413.6134257738,3997304.4852175694,8.250744690194717e-05,-0.0005544544837866,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,48,1620864070200927,664413.6134596607,3997304.485183945,-4.5986900920774347e-05,-0.0002837852813939,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,49,1620864070600426,664413.6134527047,3997304.485207792,-0.0001180838225083,-0.0005306861910671,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,50,1620864071000033,664413.6134397513,3997304.48519838,0.0002844951162054,-0.0003437245548397,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,51,1620864071399728,664413.6134922615,3997304.485190072,8.338810917514596e-05,0.0001940480192899,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,52,1620864071799650,664413.6134518553,3997304.485230836,-0.0002454236485024,-0.0003624012645326,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,53,1620864072199725,664413.6134057224,3997304.4852379337,0.000381651724792,-0.0006556337555744,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,54,1620864072599865,664413.6134157687,3997304.485254134,9.30109985634066e-05,-0.0007859290317757,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,55,1620864073000019,664413.6134847682,3997304.485213253,-0.0001794856657421,-0.0004569143964052,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,56,1620864073400203,664413.6134772061,3997304.4852320887,-0.0001908761248041,-0.0001269813794096,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,57,1620864073800331,664413.6134769822,3997304.485177705,-1.9355395903235112e-05,-0.0007249427292905,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,58,1620864074200421,664413.613412264,3997304.485146043,-0.000245119860213,-0.0010036202630109,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,59,1620864074600580,664413.6133606934,3997304.485144673,0.0004084541438667,-0.000534159901044,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,60,1620864075000804,664413.6133387905,3997304.485189356,0.0002114453696788,0.0002734045317661,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,61,1620864075400924,664413.6133380401,3997304.485166468,0.0001765813325258,-8.183301721478555e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,62,1620864075800989,664413.6133317595,3997304.485182962,0.0001502339489798,-0.0007579446213651,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,63,1620864076201081,664413.6133890847,3997304.485171095,0.0005256064790327,-0.0006566620133601,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,64,1620864076601264,664413.6134423014,3997304.485229872,0.0002253894544645,0.0003767493796926,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,65,1620864077001438,664413.6134217604,3997304.4851619536,0.0002247368086515,5.94942257474709e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,66,1620864077401516,664413.6134343517,3997304.4852173193,0.0003337704414193,-0.0001935604699652,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,67,1620864077801347,664413.6134500727,3997304.485145869,0.0002632927167211,-0.0008144927344827,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,68,1620864078201049,664413.6134539228,3997304.485147131,0.0002580718588883,-0.0007872088000699,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,69,1620864078600672,664413.6134277825,3997304.4851458906,-7.548338330135402e-06,-0.0007712076051215,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,70,1620864079000287,664413.6134546313,3997304.4851787975,0.0002588606704485,2.2480353322206658e-07,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,71,1620864079399996,664413.6134439217,3997304.48519706,-9.022690052421246e-05,0.0001163035272193,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,72,1620864079799952,664413.613453535,3997304.485235944,0.0002728748537252,-0.0002445918860449,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,73,1620864080200105,664413.6134552453,3997304.4851942,-0.0001435570781697,-0.0005046811562453,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,74,1620864080600280,664413.6134033098,3997304.4851887743,-2.6545837043025097e-05,-0.0003661098259825,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,75,1620864081000443,664413.6134481867,3997304.485165179,-0.0001636233037282,-0.0002272203197046,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,76,1620864081400580,664413.6135129846,3997304.485227026,-0.0001850753135918,-0.0002753242709483,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,77,1620864081800702,664413.6134877076,3997304.485254453,-0.0005080850854688,-0.0004426773092669,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,78,1620864082200860,664413.6134193152,3997304.485211023,-0.0003547199990352,-0.0002239825465889,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,79,1620864082601002,664413.6134463927,3997304.48526057,-0.0006005918518754,-0.0001637734030926,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,80,1620864083001132,664413.6134168664,3997304.485306832,-0.0004845164365543,-0.0005918088902984,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,81,1620864083401130,664413.6133859758,3997304.485304607,-0.0001240571411002,-0.0006484507778767,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,82,1620864083800927,664413.6133825869,3997304.485312488,-0.0001494286734198,-0.0003611416312711,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,83,1620864084200739,664413.6133985806,3997304.485314079,-0.0008794572882016,-0.0001502429629397,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,84,1620864084600596,664413.6133904222,3997304.485257472,4.700033938844304e-05,3.326165548934655e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,85,1620864085000501,664413.6134566765,3997304.485237196,-0.0003165717529474,-0.0002644701439895,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,86,1620864085400521,664413.6134921672,3997304.4852037975,-0.0001779800769164,-0.0002148646057662,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,87,1620864085800618,664413.6134826281,3997304.485170215,-0.0003453644298392,-0.0004841750485228,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,88,1620864086200793,664413.6134438084,3997304.485151127,-0.0003881711001734,-0.0001982748240297,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,89,1620864086600900,664413.6134124681,3997304.485167226,2.8864709552044392e-05,-7.985509434595748e-05,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,90,1620864087001010,664413.6134296587,3997304.485160884,8.775210308488513e-05,-0.0001183548791293,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,91,1620864087401087,664413.6133986248,3997304.485189158,-5.013107651557693e-05,-0.0003137916501908,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,92,1620864087801036,664413.613406951,3997304.4851541296,-4.145343633580869e-05,-0.000554146344455,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,93,1620864088200817,664413.6133913868,3997304.485171608,0.0001231809361512,-0.0005362880555024,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,94,1620864088600680,664413.6133426834,3997304.485230644,-4.42989162724283e-05,-0.0003362929929168,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,95,1620864089000608,664413.6134003487,3997304.4851996414,-0.0004385680681136,9.651811599117264e-06,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,96,1620864089400518,664413.6183075643,3997304.483505291,0.0357536250423354,-0.000618814265092,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,97,1620864089800625,664413.6406228611,3997304.476006613,0.1545070071670255,-0.0038143007983272,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,98,1620864090200856,664413.7928758591,3997304.426327131,0.606311235303363,-0.0087044711262109,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,99,1620864090601094,664414.1682246964,3997304.311467711,1.1944800313039012,0.0059784843415445,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,96,127
0,100,1620864091001323,664414.7876682864,3997304.115476115,1.8547600436852008,-0.0014711528475527,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,97,127
0,101,1620864091401393,664415.6304884116,3997303.839553859,2.44821084944407,-0.0207320629713833,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,97,127
0,102,1620864091801179,664416.6920099099,3997303.489280491,3.031405612641448,-0.0602358833816251,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,97,127
0,103,1620864092200787,664417.9846018148,3997303.0894266376,3.646377625024465,-0.0279349624157305,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,98,127
0,104,1620864092600344,664419.5316112731,3997302.649935757,4.244103512308733,-0.1005469400511361,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,99,128
0,105,1620864092999965,664421.3126686078,3997302.194525132,4.789940267334156,-0.1433723898859528,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,100,128
0,106,1620864093399615,664423.301860716,3997301.7570148623,5.276945439898647,-0.121493676050728,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,101,128
0,107,1620864093799595,664425.511119944,3997301.378238586,5.720353502990646,-0.1350725766132571,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,102,128
0,108,1620864094199704,664427.9061536231,3997301.090755612,6.129939805559241,-0.1505000794755698,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,103,128
0,109,1620864094599851,664430.4072331982,3997300.9731929735,6.4091495944833135,-0.1945162786234416,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,104,128
0,110,1620864095000048,664433.0012195008,3997301.081763087,6.633088109128824,-0.1645746307837707,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,106,128
0,111,1620864095400253,664435.6605829303,3997301.4095944,6.862789940053321,-0.1599344444813709,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,107,128
0,112,1620864095800357,664438.3210559915,3997301.968751782,6.790491678082333,-0.1349586016991981,data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,108,128
1,0,1626469154501553,664471.3292545554,3997262.7266692496,0.0002756827609979,-0.0006865749839149,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,1,1626469154901280,664471.3292340615,3997262.7266191375,0.000228385554474,-0.0008325258907847,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,2,1626469155300895,664471.3292441312,3997262.726607954,0.0005863964807937,-0.0013761802995826,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,3,1626469155700514,664471.3292395003,3997262.726658208,0.000866708027594,-0.0014509146445892,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,4,1626469156100186,664471.3291369571,3997262.7266462375,0.0011281630392275,-0.000877168605058,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,5,1626469156500031,664471.3291352015,3997262.7266752752,0.0006023297343119,-0.0004559656402051,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,6,1626469156900007,664471.329222771,3997262.72662548,0.0005807450025956,-0.0004555796432683,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,7,1626469157300171,664471.3292551937,3997262.7265441422,0.0006751019675459,-0.0012523221632638,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,8,1626469157700375,664471.3292202093,3997262.726530817,0.0001059102350295,-0.0007423168596991,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,9,1626469158100573,664471.3292136801,3997262.726505076,-0.0001871387688608,-0.0008791158150101,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,10,1626469158500735,664471.3292098793,3997262.726533512,5.734694085408123e-05,-0.0015858687845827,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,11,1626469158900812,664471.3292378556,3997262.72656588,9.603980354971666e-06,-0.0008760773918099,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,12,1626469159300960,664471.3292119493,3997262.7265322967,0.0006730863260296,-0.0016928331926496,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,13,1626469159701032,664471.3291850259,3997262.726574388,0.0007221955247918,-0.0005233584828448,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,14,1626469160101072,664471.3291895222,3997262.726633543,0.0010773905781029,-0.0004067101256895,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,15,1626469160501143,664471.3292107602,3997262.7265763767,0.0002123573636925,-0.0008806606808521,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,16,1626469160901294,664471.3291995903,3997262.72654947,-0.0001024727873847,-0.0011987672636104,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,17,1626469161301351,664471.3292237647,3997262.726490948,0.0004982401394006,-0.001804971064178,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,18,1626469161701290,664471.3292356301,3997262.726516324,-6.963667823618387e-05,-0.0005324902372664,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,19,1626469162101179,664471.3292830252,3997262.7265843847,0.0001361603368126,-2.399352013721154e-05,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,20,1626469162501056,664471.3292990414,3997262.726607548,0.0005565229745291,-0.0010047230898247,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,21,1626469162900993,664471.3292896204,3997262.726607499,0.0003378585820967,-0.0011504182042946,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,22,1626469163300978,664471.3292032586,3997262.726578103,-8.122713805498255e-05,-0.0003009750606205,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,23,1626469163701055,664471.3291858587,3997262.726605165,-0.0004167380744,-0.0008520464896236,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,24,1626469164101140,664471.3292062148,3997262.726673044,-0.0011143541573342,-0.0012309861076827,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,25,1626469164501195,664471.3292171921,3997262.726658455,-0.0008272630942784,-0.0009442067456372,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,26,1626469164901172,664471.3292218669,3997262.726696489,4.495623009353728e-05,-0.000230770346548,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,27,1626469165301075,664471.3292666733,3997262.7266995385,0.0007859123644965,-0.0005078835817288,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,28,1626469165701069,664471.3291919173,3997262.726658509,0.0005618578925997,-0.0010897738684741,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,29,1626469166101000,664471.3291520044,3997262.726571022,0.000720105779381,-0.0013750933462796,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,30,1626469166500858,664471.3292246591,3997262.726607292,0.0004366196434035,-0.0012823708245752,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,31,1626469166900913,664471.3292056022,3997262.726577336,0.000512631479934,-0.0009419527178471,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,32,1626469167301040,664471.3292620943,3997262.726588865,0.0005045399316495,-0.0008821482065531,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,33,1626469167701166,664471.3293018014,3997262.726582359,0.0006692381124147,-0.0007810906517642,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,34,1626469168101329,664471.3292795917,3997262.726586364,0.0003987922242637,-0.0007025302805473,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,35,1626469168501413,664471.3292619155,3997262.7265365953,0.0007440169273231,-0.0008895158918773,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,36,1626469168901192,664471.3292783931,3997262.726609391,0.0006338128739105,-0.0008665160564478,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,37,1626469169300740,664471.3293079287,3997262.726650925,0.0007256912359455,-0.0004939331625998,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,38,1626469169700309,664471.3293112477,3997262.726624317,0.0001297858395595,-0.000581920000014,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,39,1626469170099904,664471.3292616464,3997262.726650174,0.0001997342571114,-0.0011456340450844,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,40,1626469170499729,664471.3292150124,3997262.726625757,0.0001581272068877,-0.0012587490251634,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,41,1626469170899695,664471.3292413192,3997262.726534324,0.0003674654921354,-0.0010616139604523,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,42,1626469171299828,664471.3292699158,3997262.726464429,0.0002533956072429,-0.0006880488515551,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,43,1626469171699976,664471.329365057,3997262.72639921,0.0008360725548356,-0.0009671027736729,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,44,1626469172100176,664471.3293099038,3997262.726485408,0.00107550000589,-0.0012715570956647,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,45,1626469172500348,664471.3292547532,3997262.726543676,-0.0001445827024921,-0.0006197662021888,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
1,46,1626469172900327,664471.3292478519,3997262.7265567337,-0.0002169333803583,-0.0007222941796539,data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,125,148
