timestamp,x,y,z,qw,qx,qy,qz,rel_x,rel_y
1623276456750389,664595.8128629659,3997884.477871296,618.2571151758675,0.6419978630385343,-0.00219661384654937,-0.007428902855089846,0.766667287774778,-0.8770122984424233,6.235149682499468
1623276456800420,664595.7812097407,3997884.6542940484,618.2592468848544,0.6418998130684141,-0.001542225676295503,-0.007298833034157722,0.7667522276192211,-0.9086655236314982,6.411572434939444
1623276456850451,664595.7517058268,3997884.8248887276,618.2619860389474,0.641981781698277,-0.0012427633552674492,-0.0076131920030101915,0.7666810854679239,-0.9381694374606013,6.582167114131153
1623276456900479,664595.7241454762,3997884.9997851173,618.2640460327076,0.64216747061446,-0.0011300620205251229,-0.008086700641725132,0.766520885506186,-0.9657297880621627,6.757063503842801
1623276456950507,664595.6955517494,3997885.1704863706,618.2663418204528,0.6422459051883955,-0.0010350432730928856,-0.008330543998518087,0.7664526912933701,-0.994323514867574,6.92776475707069
1623276457000535,664595.6671761122,3997885.340756093,618.2690678718126,0.6424431136973853,-0.0007453794137641957,-0.008052994874771348,0.7662907015916904,-1.0226991521194577,7.098034479655325
1623276457050563,664595.6368342328,3997885.5153454226,618.2711484834709,0.6424012164792692,-0.0005247177333020407,-0.00767010255267896,0.7663299362964276,-1.0530410314677283,7.272623809054494
1623276457100588,664595.6074766171,3997885.6824757983,618.2743960964527,0.6422993857585668,-0.0005749170412591421,-0.007714678834477784,0.7664148043031557,-1.0823986472096294,7.4397541848011315
1623276457150610,664595.5773003021,3997885.8529606406,618.2779037485158,0.6422423929997377,-0.0008528756344985076,-0.008138398188573403,0.7664579229886315,-1.112574962200597,7.610239027068019
1623276457200629,664595.5464180936,3997886.019671343,618.2807467279968,0.6421576295085143,-0.001041036618341312,-0.008551481352259001,0.7665242117985882,-1.1434571706922725,7.776949729304761
1623276457250642,664595.5154501728,3997886.1881006625,618.2840159012815,0.6422024866724944,-0.0009395867953471876,-0.008760312674071577,0.7664844031095293,-1.1744250914780423,7.945379049051553
1623276457300647,664595.4823920286,3997886.3577500945,618.286722698172,0.6422024214998714,-0.0009681866557546985,-0.009048016606254265,0.7664810798902959,-1.207483235746622,8.115028480999172
1623276457350642,664595.4517756519,3997886.5256467937,618.2895463032969,0.6423401371786832,-0.0012424558537584955,-0.009522326782071952,0.7663595303546354,-1.238099612412043,8.28292518015951
1623276457400630,664595.421543152,3997886.690358062,618.2929956632889,0.6425382115806285,-0.0015752039756867634,-0.010092096068516772,0.7661855617199702,-1.2683321123477072,8.44763644831255
1623276457450613,664595.3916709496,3997886.8550559976,618.2965185396832,0.6426043785168016,-0.0016196225616983378,-0.010451258940643636,0.7661251599577894,-1.2982043146621436,8.612334384117275
1623276457500592,664595.3612918141,3997887.0183205996,618.2997384131908,0.642725389868353,-0.001417854686372265,-0.010599676553318208,0.7660220034461327,-1.3285834501730278,8.775598986074328
1623276457550570,664595.3312678821,3997887.1832729755,618.3027695305001,0.6426924539463427,-0.0010568247277864236,-0.010542104357553232,0.766051014487702,-1.3586073821643367,8.940551362000406
1623276457600543,664595.3018221532,3997887.3492155774,618.3060406611833,0.6425804020840888,-0.0006936413819983804,-0.010592031778218214,0.766144734747876,-1.3880531111499295,9.106493963859975
1623276457650510,664595.2731579122,3997887.5094117247,618.3092267366013,0.6425806559174072,-0.0003720642390498289,-0.01071790589105684,0.7661429949443297,-1.4167173521127552,9.26669011125341
1623276457700474,664595.2449769666,3997887.6732007326,618.3124073174027,0.6426146462791228,-7.576109075595921e-05,-0.010577248954303434,0.7661165266800957,-1.444898297660984,9.430479119066149
1623276457750438,664595.2165290902,3997887.83578706,618.3154527185502,0.6426875710574723,0.00022334417071243678,-0.010355387418943849,0.766058354224423,-1.4733461741125211,9.593065446708351
1623276457800400,664595.1861871993,3997887.997285898,618.3188928522918,0.6427700364080688,0.00035974979511439514,-0.010292466926216779,0.7659899581591312,-1.5036880649859086,9.754564284346998
1623276457850360,664595.1563963956,3997888.157432935,618.3221608641607,0.6427683558689953,0.0007629698685236517,-0.010009963695688014,0.7659948166908569,-1.5334788686595857,9.91471132170409
1623276457900321,664595.1251932272,3997888.3214438353,618.3249050993953,0.6427481122766502,0.0010762003691367327,-0.009980360667879521,0.7660118134588444,-1.5646820371039212,10.078722221776843
1623276457950281,664595.0963864558,3997888.479980869,618.3278747344704,0.6427486546362893,0.0013034970430647063,-0.010668080376030765,0.7660017362381037,-1.5934888084884733,10.237259255722165
1623276458000245,664595.066344541,3997888.638017451,618.3316759442641,0.6428325236847263,0.001472097238572215,-0.0114702721770395,0.7659194554775527,-1.6235307232709602,10.39529583742842
1623276458050212,664595.0371772546,3997888.794864306,618.3357845334274,0.643014033816812,0.001772938044064433,-0.011893011738805529,0.7657599919538134,-1.6526980097405612,10.55214269272983
1623276458100183,664595.0077149904,3997888.952843451,618.3393252905637,0.6431831751952978,0.0019610639908131415,-0.01195284311448674,0.7656165403876796,-1.682160273892805,10.710121837444603
1623276458150155,664594.9802918318,3997889.105684489,618.3434039240809,0.6432916323842177,0.0018287403358995945,-0.011889308648567524,0.7655267309200192,-1.709583432530053,10.862962875515223
1623276458200125,664594.9533600262,3997889.2607925874,618.3475671533583,0.6435004725017,0.0012334679631446866,-0.012144514281537342,0.7653483724551443,-1.736515238066204,11.018070973921567
1623276458250095,664594.9270101277,3997889.413835919,618.3511767199633,0.6436715097547564,0.0006607359189034405,-0.012582290019862828,0.7651981684086379,-1.762865136610344,11.171114305499941
1623276458300065,664594.9007524855,3997889.564736384,618.3548445733127,0.6438825987208412,0.0003934616050251084,-0.012874742323608046,0.7650158725559636,-1.789122778805904,11.32201477047056
1623276458350036,664594.8728413837,3997889.7189303664,618.3586347523103,0.6439289997361254,0.0005099846435793044,-0.013066223292719722,0.7649735008635014,-1.8170338806230575,11.476208752952516
1623276458400007,664594.8458164126,3997889.869248561,618.3617741923752,0.6439812382581144,0.0007530473152436355,-0.012981190132251018,0.7649307722886021,-1.844058851711452,11.626526947598904
1623276458449976,664594.8187466211,3997890.021903853,618.3657118108885,0.6440293075385296,0.000962100687636399,-0.012768201417156826,0.7648936517100139,-1.8711286431644112,11.779182239435613
1623276458499943,664594.7919520562,3997890.1705579245,618.3687731748377,0.6440695748866323,0.0008074650937756937,-0.012497714734703382,0.7648643917923523,-1.8979232080746442,11.92783631104976
1623276458549908,664594.7661633597,3997890.318124595,618.3727405245805,0.6440469813192784,0.0004777789774103496,-0.012276329888342662,0.7648872788229952,-1.9237119045574218,12.075402981601655
1623276458599874,664594.738560073,3997890.468828438,618.3750880992309,0.6440352948355728,0.0003779534309005081,-0.011616976542288791,0.7649074728444459,-1.951315191341564,12.226106824353337
1623276458649843,664594.7114803822,3997890.6154289413,618.3782696674075,0.6440635680492041,0.000628142270689979,-0.010848472188005134,0.7648947877977743,-1.9783948820549995,12.372707327827811
1623276458699811,664594.6835483966,3997890.763507298,618.3813690308959,0.6438759182631069,0.0006834026057114377,-0.010402403032443051,0.7650589028649168,-2.0063268677331507,12.52078568469733
1623276458749782,664594.6576462068,3997890.9081692155,618.383693502484,0.64384024414762,0.0005353332526590484,-0.010166004412296268,0.7650922204470065,-2.0322290575131774,12.665447602048516
1623276458799751,664594.631410699,3997891.0549230194,618.3860126261463,0.6439338954475653,0.0004084435393562801,-0.009925701131566949,0.7650166350640005,-2.0584645653143525,12.812201405875385
1623276458849720,664594.6055201436,3997891.198393934,618.3883119003153,0.6439723129084874,0.0005374567202983658,-0.009710921978334213,0.7649869733151655,-2.084355120663531,12.955672320444137
1623276458899692,664594.5799842773,3997891.3446228793,618.3904594623639,0.6439510714120933,0.0006979690916231963,-0.009312317975986813,0.7650096804618085,-2.109890987048857,13.101901265792549
1623276458949664,664594.5552947684,3997891.487084827,618.392800322571,0.6438676955263043,0.00038707648092231,-0.009312963323473695,0.7650800674070524,-2.1345804958837107,13.24436321342364
1623276458999635,664594.5311947534,3997891.6317322147,618.395177285124,0.6437610411888257,-5.2886404229169216e-05,-0.009604661907624788,0.7651663018717876,-2.15868051094003,13.38901060121134
1623276459049606,664594.5068135149,3997891.7734254086,618.3972902108851,0.6437336359939936,-0.00031147536047848866,-0.009683734929777976,0.765188299800031,-2.183061749441549,13.530703795142472
1623276459099577,664594.4817168846,3997891.9179831236,618.3989451560846,0.6437050247322114,-0.0002257735817003147,-0.009546273386140613,0.7652141261276024,-2.2081583796534687,13.675261510070413
1623276459149550,664594.45983398,3997892.060330589,618.4011653333895,0.6436563774894567,0.0001569759641479215,-0.009287377212616797,0.7652582490246069,-2.230041284346953,13.817608975339681
1623276459199527,664594.4382953959,3997892.203903736,618.4027463778256,0.6435673649764949,0.00024996895054572003,-0.009347103509514731,0.7653323565018778,-2.2515798683743924,13.961182122584432
1623276459249508,664594.415766695,3997892.3467037803,618.4040755823961,0.6434225017047546,6.60375778647651e-06,-0.009740790545265643,0.7654492806554454,-2.2741085692541674,14.103982166852802
1623276459299494,664594.3927614256,3997892.4884726326,618.4058117173532,0.6432729970002599,-0.00024949349353966047,-0.009978855880312118,0.7655718199611453,-2.297113838721998,14.24575101910159
1623276459349491,664594.3700300368,3997892.629661634,618.4071854196053,0.6431399381933021,-0.0005657010116573459,-0.010081164497366426,0.7656820946094129,-2.319845227524638,14.386940020602196
1623276459399495,664594.3462770449,3997892.7694171397,618.4090005800025,0.6429007776734146,-0.0010827925976369791,-0.010367030182867325,0.7658785427940235,-2.343598219449632,14.526695526205003
1623276459449508,664594.3228882167,3997892.9086099295,618.4109754241487,0.6425505812532505,-0.0015118381397140296,-0.010650729589609591,0.7661677537170031,-2.36698704760056,14.665888315998018
1623276459499527,664594.2981562997,3997893.048119597,618.4124446785091,0.6421985516845924,-0.0018607357302322764,-0.01083155112014502,0.7664595458190119,-2.3917189645580947,14.805397983640432
1623276459549552,664594.2723986543,3997893.1869962104,618.4138593940578,0.6419426580072515,-0.002189115486048765,-0.010989223065071578,0.7666707693530515,-2.4174766100477427,14.944274596869946
1623276459599584,664594.2475125213,3997893.325400017,618.4151814094921,0.6416167487435173,-0.0023271879447079947,-0.011102242793674487,0.76694150502696,-2.4423627429641783,15.082678403705359
1623276459649621,664594.2194966271,3997893.4650893006,618.4157764766484,0.6411487199043859,-0.0023063426721683707,-0.010870708128413856,0.767336189328532,-2.4703786371974275,15.222367687150836
1623276459699661,664594.1930531196,3997893.6026321785,618.4169623177132,0.6407772557602442,-0.0020905227989482505,-0.010315397307124248,0.7676546950245233,-2.496822144719772,15.359910564962775
1623276459749703,664594.1662419676,3997893.739554075,618.4182207740264,0.6405904172371834,-0.001999446806689954,-0.00971671811090075,0.7678186667081701,-2.5236332967178896,15.496832461562008
1623276459799746,664594.1401772416,3997893.877854072,618.4187147378362,0.6402156176674352,-0.0018463831180381123,-0.008969799563347133,0.7681406749156559,-2.549698022659868,15.635132458526641
1623276459849791,664594.1129003374,3997894.0155354487,618.419164252397,0.6398650614123328,-0.0014721589806006418,-0.008374777654805765,0.7684402377745194,-2.5769749268656597,15.772813835181296
1623276459899836,664594.0872206426,3997894.148981224,618.4203442316259,0.6393289496362018,-0.0010061275881327522,-0.008033751497615402,0.7688907209098196,-2.60265462170355,15.906259610317647
1623276459949880,664594.0602612231,3997894.286489773,618.4212592596084,0.6386801589841574,-0.0008173731320365099,-0.007858314610176307,0.7694317600103482,-2.629614041186869,16.043768159579486
1623276459999925,664594.0343596643,3997894.420453165,618.4219555997219,0.6380162836095771,-0.0008158917208418047,-0.007869571332128499,0.769982224481041,-2.6555155999958515,16.177731551695615
1623276460049967,664594.0072123946,3997894.5563446227,618.4224841412982,0.6373606145711161,-0.0011379868179810868,-0.007986003028008065,0.7705234426902066,-2.682662869687192,16.313623009249568
1623276460100006,664593.9801676297,3997894.6906317454,618.4236624586226,0.6367758948806467,-0.0013961901274761742,-0.00805038696688243,0.7710056430544222,-2.7097076346399263,16.4479101318866
1623276460150042,664593.9535159154,3997894.822854577,618.4244000523909,0.6361794148266284,-0.0015975130544240179,-0.008110341316235023,0.7714968713265296,-2.7363593488698825,16.5801329636015
1623276460200074,664593.9272464294,3997894.956285514,618.425186507618,0.6355784749438802,-0.0018474664955441616,-0.008296498919785617,0.7719894799550273,-2.7626288349274546,16.71356390044093
1623276460250105,664593.9014124117,3997895.0867662127,618.4263512906028,0.6349151842005477,-0.001988290740016333,-0.008439561630677626,0.772533189818405,-2.7884628525935113,16.84404459921643
1623276460300134,664593.87516056,3997895.2189315,618.4273462493582,0.6341300000899165,-0.0021349866172271563,-0.008572435263876963,0.7731759813727749,-2.8147147042909637,16.97620988637209
1623276460350162,664593.8490873073,3997895.3510441203,618.4280858158287,0.633300255578616,-0.0023319794907531357,-0.008693670297104902,0.7738538416603485,-2.840787956956774,17.10832250677049
1623276460400189,664593.8232480545,3997895.480659384,618.4291804883665,0.6322346973584039,-0.0024511437498957417,-0.008800540809730514,0.7747230665417812,-2.8666272098198533,17.23793777031824
1623276460450217,664593.7966513479,3997895.6106625,618.4299439763454,0.6310427346163183,-0.0025294575762838125,-0.00885451786621892,0.7756934100826728,-2.8932239164132625,17.367940886411816
1623276460500244,664593.7697163108,3997895.7394599817,618.4307528595456,0.630057328219185,-0.002494546161604559,-0.009016982929235424,0.7764922629463887,-2.920158953522332,17.49673836817965
1623276460550273,664593.7427088675,3997895.868652974,618.431849236554,0.6289345986926781,-0.0023707882314779214,-0.00922449737213652,0.777399870451927,-2.9471663967706263,17.62593136029318
1623276460600300,664593.7170004656,3997895.996293949,618.4328118045757,0.6277837142375338,-0.0021006002479948016,-0.009448855108451159,0.7783276397211295,-2.972874798695557,17.753572335466743
1623276460650325,664593.6905465574,3997896.1235982454,618.4340438776699,0.6265917283992398,-0.0019407298002885858,-0.009762596739431483,0.7792841145400045,-2.9993287068791687,17.880876631941646
1623276460700348,664593.6656758748,3997896.24995249,618.4350672609498,0.6252087136423815,-0.0017713189483463503,-0.009960621087099194,0.7803920251017313,-3.0241993895033374,18.007230876479298
1623276460750371,664593.6389484344,3997896.376388411,618.4359512258982,0.6237108936819269,-0.001655887737424885,-0.009771583682731207,0.7815922820055381,-3.0509268299210817,18.133666797541082
1623276460800396,664593.6123497518,3997896.501891886,618.4369417981391,0.6219708773486862,-0.0013941966517283472,-0.009313454624647964,0.7829837440897203,-3.0775255125481635,18.259170272387564
1623276460850423,664593.5831060923,3997896.6292502084,618.4377852013104,0.6202231593271952,-0.0012347684386421177,-0.00890966784438985,0.784373843138588,-3.1067691720090806,18.38652859488502
1623276460900450,664593.553316529,3997896.7500085933,618.438873488843,0.618119503291475,-0.0012404145971037055,-0.008924882335682331,0.7860324977363352,-3.1365587352775037,18.507286979816854
1623276460950475,664593.5218966402,3997896.8769013025,618.4396253669481,0.6160534603143053,-0.0012646083450962356,-0.009078140413462488,0.7876510154675975,-3.1679786241147667,18.634179688990116
1623276461000497,664593.4902012601,3997896.9962798716,618.4407309025269,0.6140183334149828,-0.0010939157749973035,-0.009074698536967196,0.7892388354769597,-3.1996740042231977,18.753558258060366
1623276461050514,664593.4588511992,3997897.118765277,618.4417450054874,0.6119700627330216,-0.0011981388047303091,-0.008796351306489395,0.7908311014278834,-3.231024065054953,18.87604366336018
1623276461100525,664593.4271392038,3997897.239488752,618.4427000905678,0.6098917768232875,-0.001548188007944984,-0.008709504113496502,0.7924353400848061,-3.262736060540192,18.996767138596624
1623276461150529,664593.3951105116,3997897.361194028,618.4436459426144,0.6076554851213628,-0.002003627762741765,-0.008697974783177966,0.7941505789914032,-3.29476475273259,19.11847241455689
1623276461200531,664593.36161211,3997897.4811495487,618.4443810223062,0.6051925557456758,-0.0023868799289446427,-0.00872173794888439,0.796027766200007,-3.3282631542533636,19.238427935168147
1623276461250530,664593.3280283792,3997897.6011409992,618.444764050474,0.602746946998303,-0.0026328245018104653,-0.008573789824425823,0.7978819939360796,-3.361846885061823,19.35841938573867
1623276461300525,664593.2940572456,3997897.720859248,618.4452820739123,0.6001624960695815,-0.0028259532253565693,-0.008529404745083657,0.7998276324025022,-3.3958180187037215,19.478137634694576
1623276461350516,664593.2590813433,3997897.8353534723,618.4462968275692,0.5976229213863913,-0.0029645752620000715,-0.008612460412071352,0.8017255644251102,-3.43079392099753,19.59263185877353
1623276461400502,664593.22275103,3997897.95398189,618.4467740789645,0.594907494782773,-0.003037261506292446,-0.008503018616196534,0.8037434580562631,-3.4671242343029007,19.711260276380926
1623276461450482,664593.1859739616,3997898.069272261,618.4472851565355,0.5921097553198794,-0.003003320154617783,-0.00821809902896902,0.8058098290362506,-3.5039013026980683,19.826550647616386
1623276461500459,664593.1488333229,3997898.1842630897,618.4474207101554,0.5893574313092745,-0.003091752079001201,-0.008053100195026811,0.8078263469377962,-3.541041941381991,19.94154147617519
1623276461550434,664593.1107692352,3997898.3005376873,618.4480541287411,0.5864317678912606,-0.0033989336433069726,-0.008132730545104147,0.8099506698261937,-3.579106029123068,20.057816073764116
1623276461600409,664593.0727144091,3997898.4157021046,618.4476754739965,0.5834087496107276,-0.003653101517767351,-0.008095001872807983,0.8121301353056832,-3.617160855210386,20.17298049107194
1623276461650385,664593.0335019467,3997898.528063481,618.4475668848081,0.5805227117226314,-0.0035857163751418395,-0.007826483252263457,0.8141985445652563,-3.656373317586258,20.285341867711395
1623276461700362,664592.9931307049,3997898.641149026,618.4473072088482,0.577334818007755,-0.0034498962988965915,-0.007521554246520818,0.816465573281076,-3.6967445594491437,20.398427412379533
1623276461750341,664592.9510264826,3997898.753512987,618.4476954118619,0.5740413185002349,-0.0034661605693896585,-0.007486626112746724,0.8187847707516713,-3.7388487816788256,20.510791373439133
1623276461800323,664592.908421519,3997898.8647371354,618.4476954475182,0.5709588496763391,-0.00366297315024225,-0.00763477834895721,0.8209350064186168,-3.7814537453232333,20.622015521861613
1623276461850306,664592.8642218314,3997898.973296184,618.4481705379095,0.5679493405266245,-0.00403054383515055,-0.007810495906578159,0.8230165839553045,-3.825653432868421,20.730574570596218
1623276461900286,664592.8198102004,3997899.08473559,618.4479006799758,0.565016905823792,-0.004076568846650934,-0.007682076614743637,0.8250334923011502,-3.870065063936636,20.84201397653669
1623276461950263,664592.7751319101,3997899.1935916166,618.4476498737831,0.5619172923038033,-0.003966021600660135,-0.007447047105051313,0.8271503906618437,-3.9147433541947976,20.950870003085583
1623276462000237,664592.7300621525,3997899.304304941,618.4469195556119,0.5589695221794584,-0.0039399780037182005,-0.007443160296096051,0.8291454330891564,-3.959813111810945,21.061583327595145
1623276462050213,664592.6840499536,3997899.412350288,618.4467453277274,0.5560424431657521,-0.003938692113823128,-0.007854609986472546,0.831107449855104,-4.00582531071268,21.169628674630076
1623276462100188,664592.6376857772,3997899.5205501784,618.4460328137276,0.5531621511165425,-0.0038852100721449546,-0.008005630752842104,0.8330260797784568,-4.052189487149008,21.277828564867377
1623276462150161,664592.5907093365,3997899.626842694,618.4461539006875,0.5502589016835232,-0.0037282670791292712,-0.00797079254204577,0.8349477274709365,-4.099165927851573,21.384121080394834
1623276462200134,664592.542709726,3997899.7337815096,618.4455836981587,0.5471622759777942,-0.0037400882856719513,-0.008052453855804373,0.836979458214666,-4.147165538277477,21.49105989607051
1623276462250106,664592.4961914822,3997899.8383278013,618.4455276719026,0.5443301586565186,-0.0039046543524905507,-0.008601271687169862,0.838817888565045,-4.1936837821267545,21.59560618782416
1623276462300077,664592.4492335981,3997899.943478468,618.4452484012199,0.5413757045771505,-0.004185025287316973,-0.009328234270438074,0.8407186307572435,-4.24064166622702,21.700756854377687
1623276462350046,664592.4008970598,3997900.0475793406,618.4452324421947,0.5384845692399982,-0.003944285937489353,-0.009518023509997487,0.8425723817734119,-4.288978204480372,21.804857727140188
1623276462400015,664592.3523436591,3997900.153272261,618.4444581708736,0.5354000161477422,-0.0034022871844708673,-0.009149964045063802,0.8445421986549196,-4.337531605153345,21.91055064741522
1623276462449983,664592.3034820069,3997900.25829371,618.4433002293703,0.5324504797034412,-0.0032462946627888653,-0.008964640245860737,0.8464074571149525,-4.386393257416785,22.01557209668681
1623276462499952,664592.2556171792,3997900.3628291436,618.4429647630849,0.5292781055397542,-0.0034074449019759713,-0.009332490833376299,0.8483902291577468,-4.434258085093461,22.120107530150563
1623276462549923,664592.2057089863,3997900.467898192,618.4423898264065,0.5263053197319347,-0.003676838712794205,-0.009943522461528482,0.850229567611009,-4.484166278038174,22.225176578387618
1623276462599893,664592.1565904266,3997900.569574619,618.4421723426865,0.5232657587350423,-0.0034713432330303754,-0.009944693646866513,0.8521044528576699,-4.533284837729298,22.326853005681187
1623276462649860,664592.1050880745,3997900.670778364,618.4424026432504,0.5202800628317261,-0.0029878478405556755,-0.009377051919958525,0.8539389907261451,-4.584787189844064,22.428056750446558
1623276462699824,664592.0539825517,3997900.7724848334,618.4423253354387,0.5174383116443649,-0.002454122571635117,-0.009016500042615698,0.8556694885596974,-4.6358927126275375,22.529763219878078
1623276462749788,664592.0028498586,3997900.873085735,618.4419159135706,0.5144965562983266,-0.0023020904648094363,-0.0091227939543975,0.8574408251110512,-4.687025405699387,22.630364121403545
1623276462799753,664591.9513268949,3997900.974133558,618.4421221530779,0.5115343775253146,-0.0023305758710705535,-0.009331175548524437,0.8592089840014365,-4.738548369379714,22.731411944609135
1623276462849720,664591.898196814,3997901.0738480273,618.4421788633998,0.5084833823852729,-0.002227327216532971,-0.009245084311483024,0.8610192897186313,-4.791678450303152,22.831126413773745
1623276462899690,664591.8429502548,3997901.172661126,618.4423163483045,0.5053693958171668,-0.0018946133242217407,-0.009075800875722396,0.8628532981047287,-4.846925009507686,22.929939512629062
1623276462949660,664591.788012745,3997901.268616703,618.4424269974041,0.5025086432843509,-0.0015535972849573016,-0.008985325755722291,0.8645240966456984,-4.901862519327551,23.025895089376718
